GDLcode,constant,iso_code,country,region,shdi
IRNr124,World,IRN,Iran,Tehran and Alborz,   0.833473000000000
IRNr125,World,IRN,Iran,Ardebil,   0.762381000000000
IRNr126,World,IRN,Iran,Qom,   0.813578000000000
IRNr127,World,IRN,Iran,Qazvin,   0.794281000000000
IRNr128,World,IRN,Iran,Golestan,   0.775094000000000
IRNr129,World,IRN,Iran,North Khorasan,   0.746323000000000
IRNr130,World,IRN,Iran,South Khorasan,   0.756860000000000
IRQr101,World,IRQ,Iraq,Dohouk,   0.703253000000000
IRQr102,World,IRQ,Iraq,Nenava,   0.698664000000000
IRQr103,World,IRQ,Iraq,Suleimaniya,   0.705422000000000
IRQr104,World,IRQ,Iraq,Ta-amem-Karkuk,   0.708247000000000
IRQr105,World,IRQ,Iraq,Erbil,   0.703381000000000
IRQr106,World,IRQ,Iraq,Diala,   0.697770000000000
IRQr107,World,IRQ,Iraq,Anbar,   0.683447000000000
IRQr108,World,IRQ,Iraq,Baghdad,   0.706638000000000
IRQr109,World,IRQ,Iraq,Babylon,   0.684452000000000
IRQr110,World,IRQ,Iraq,Kerbela,   0.668842000000000
IRQr111,World,IRQ,Iraq,Wasit,   0.660285000000000
IRQr112,World,IRQ,Iraq,Salaheldeen,   0.694173000000000
IRQr113,World,IRQ,Iraq,Najaf,   0.658133000000000
IRQr114,World,IRQ,Iraq,Qadisiya,   0.682207000000000
IRQr115,World,IRQ,Iraq,Muthanna,   0.646538000000000
IRQr116,World,IRQ,Iraq,Thi-Qar,   0.686578000000000
IRQr117,World,IRQ,Iraq,Maysan,   0.638316000000000
IRQr118,World,IRQ,Iraq,Basra,   0.667599000000000
ISLt,World,ISL,Iceland,Total,   0.938422000000000
ISRt,World,ISR,Israel,Total,   0.906748000000000
ITAr101,World,ITA,Italy,Piemonte,   0.887375000000000
ITAr102,World,ITA,Italy,Valle dAosta,   0.876715000000000
ITAr103,World,ITA,Italy,Liguria,   0.889397000000000
ITAr104,World,ITA,Italy,Lombardia,   0.902170000000000
ITAr105,World,ITA,Italy,Abruzzo,   0.883761000000000
ITAr106,World,ITA,Italy,Molise,   0.863080000000000
ITAr107,World,ITA,Italy,Campania,   0.846227000000000
ITAr108,World,ITA,Italy,Puglia,   0.844551000000000
ITAr109,World,ITA,Italy,Basilicata,   0.852500000000000
ITAr110,World,ITA,Italy,Calabria,   0.842569000000000
ITAr111,World,ITA,Italy,Sicilia,   0.837916000000000
ITAr112,World,ITA,Italy,Sardegna,   0.857965000000000
ITAr114,World,ITA,Italy,Provincia Autonoma di Trento,   0.911162000000000
ITAr115,World,ITA,Italy,Veneto,   0.891421000000000
ITAr116,World,ITA,Italy,Friuli-Venezia Giulia,   0.894735000000000
ITAr117,World,ITA,Italy,Emilia-Romagna,   0.909563000000000
ITAr118,World,ITA,Italy,Toscana,   0.898838000000000
ITAr119,World,ITA,Italy,Umbria,   0.884331000000000
ITAr120,World,ITA,Italy,Marche,   0.893087000000000
ITAr121,World,ITA,Italy,Lazio,   0.903923000000000
JAMr101,World,JAM,Jamaica,"Kingston, St Andrew",   0.745021000000000
JAMr102,World,JAM,Jamaica,"St Thomas, Portland, St Mary",   0.708429000000000
JAMr103,World,JAM,Jamaica,"St Ann, St Catherine",   0.748176000000000
JAMr104,World,JAM,Jamaica,"Trelawny, St Elizabeth",   0.701709000000000
JAMr105,World,JAM,Jamaica,"St James, Hanover, Westmoreland",   0.700021000000000
JAMr106,World,JAM,Jamaica,"Manchester, Clarendon",   0.710518000000000
JORr101,World,JOR,Jordan,Amman,   0.739803000000000
JORr102,World,JOR,Jordan,Balqa,   0.719080000000000
JORr103,World,JOR,Jordan,Zarqa,   0.708797000000000
JORr104,World,JOR,Jordan,Madaba,   0.708901000000000
JORr105,World,JOR,Jordan,Irbid,   0.718886000000000
JORr106,World,JOR,Jordan,Mafraq,   0.668864000000000
JORr107,World,JOR,Jordan,Jarash,   0.718028000000000
JORr108,World,JOR,Jordan,Aljoun,   0.716922000000000
JORr109,World,JOR,Jordan,Karak,   0.732438000000000
JORr110,World,JOR,Jordan,Tafiela,   0.716329000000000
JORr111,World,JOR,Jordan,Maan,   0.693352000000000
JORr112,World,JOR,Jordan,Aqaba,   0.723700000000000
JPNr101,World,JPN,Japan,Hokkaido,   0.890303000000000
JPNr102,World,JPN,Japan,"Tohoku (Aomori, Iwate, Miyagi, Akita, Yamagata, Fukushima)",   0.885117000000000
JPNr103,World,JPN,Japan,"Northern-Kanto, Koshin (Ibaraki, Tochigi, Gunma)",   0.903339000000000
JPNr104,World,JPN,Japan,"Southern-Kanto (Saitama, Chiba, Tokyo, Kanagawa, Yamanashi, Nagano)",   0.941547000000000
JPNr105,World,JPN,Japan,"Hokuriku (Niigata, Toyama, Ishikawa, Fukui)",   0.900359000000000
JPNr106,World,JPN,Japan,"Toukai (Gifu, Shizuoka, Aichi, Mie)",   0.915738000000000
JPNr107,World,JPN,Japan,"Kansai region (Shiga, Kyoto, Osaka, Hyogo, Nara, Wakayama)",   0.917144000000000
JPNr108,World,JPN,Japan,"Chugoku (Tottori, Shimane, Okayama, Hiroshima, Yamaguchi)",   0.910472000000000
JPNr109,World,JPN,Japan,"Shikoku (Tokushima, Kagawa, Ehime, Kochi)",   0.896182000000000
JPNr110,World,JPN,Japan,"Kyushu (Fukuoka, Saga, Nagasaki, Kumamoto, Oita, Miyazaki, Kagoshima, Okinawa)",   0.895195000000000
KAZr102,World,KAZ,Kazakhstan,"South region (Almatinskaya, Zhambylskaya, Kyzylordinskaya, South-Kazakhstanskaya)",   0.801982000000000
KAZr103,World,KAZ,Kazakhstan,"West region (Aktyubinskaya, Atyrauskaya, Mangistauskaya, West-Kazakhstanskaya)",   0.808954000000000
KAZr104,World,KAZ,Kazakhstan,Central region (Karagandinskaya),   0.837207000000000
KAZr105,World,KAZ,Kazakhstan,"North region (Akmolinskaya (incl Astana city), Kostnaiskaya, Pavlodarskaya, North-Kazakhstanskaya)",   0.830554000000000
KAZr106,World,KAZ,Kazakhstan,East region (East-Kazakhstanskaya),   0.804093000000000
KENr101,World,KEN,Kenya,Nairobi,   0.643272000000000
KENr102,World,KEN,Kenya,Central,   0.616079000000000
KENr103,World,KEN,Kenya,Coast,   0.567389000000000
KENr104,World,KEN,Kenya,Eastern,   0.570114000000000
KENr105,World,KEN,Kenya,Nyanza,   0.554386000000000
KENr106,World,KEN,Kenya,Rift Valley,   0.572341000000000
KENr107,World,KEN,Kenya,Western,   0.548746000000000
KENr108,World,KEN,Kenya,North Eastern,   0.437303000000000
KGZr101,World,KGZ,Kyrgyzstan,Bishkek,   0.720338000000000
KGZr102,World,KGZ,Kyrgyzstan,"North (Issyk-Kul, Chuy, Talas)",   0.674335000000000
KGZr103,World,KGZ,Kyrgyzstan,East (Naryn),   0.675861000000000
KGZr104,World,KGZ,Kyrgyzstan,"South (Osh, Batken, Jalal-Abad)",   0.655689000000000
KHMr101,World,KHM,Cambodia,Banteay Mean Chey,   0.586362000000000
KHMr102,World,KHM,Cambodia,Kampong Cham (incl Tboung Khmum),   0.556834000000000
KHMr103,World,KHM,Cambodia,Kampong Chhnang,   0.563838000000000
KHMr104,World,KHM,Cambodia,Kampong Spueu,   0.572316000000000
KHMr105,World,KHM,Cambodia,Kampong Thum,   0.546578000000000
KHMr106,World,KHM,Cambodia,Kandal,   0.590600000000000
KHMr107,World,KHM,Cambodia,Kaoh Kong,   0.606990000000000
KHMr108,World,KHM,Cambodia,Phnom Penh,   0.712809000000000
KHMr109,World,KHM,Cambodia,Prey Veaeng,   0.561801000000000
KHMr110,World,KHM,Cambodia,Pousat,   0.550546000000000
KHMr111,World,KHM,Cambodia,Svay Rieng,   0.577884000000000
KHMr112,World,KHM,Cambodia,Takaev,   0.609329000000000
KHMr113,World,KHM,Cambodia,Bat Dambang-Krong Pailin,   0.605806000000000
KHMr114,World,KHM,Cambodia,Kampot-Krong Kaeb-Krong Preah Sihanouk,   0.584424000000000
KHMr115,World,KHM,Cambodia,Preah Vihear-Stueng Traeng-Kracheh,   0.511282000000000
KHMr116,World,KHM,Cambodia,Mondol Kiri-Rotanak Kiri,   0.512489000000000
KHMr117,World,KHM,Cambodia,Siem Reab-Otdar Mean Chey,   0.541873000000000
KORr101,World,KOR,South Korea,Capital Region,   0.932851000000000
KORr102,World,KOR,South Korea,Gyeongnam Region,   0.917475000000000
KORr103,World,KOR,South Korea,Gyeongbuk Region,   0.839865000000000
KORr104,World,KOR,South Korea,Jeolla Region,   0.888512000000000
KORr105,World,KOR,South Korea,Chungcheong Region,   0.893992000000000
KORr106,World,KOR,South Korea,Gangwon Region,   0.884029000000000
KORr107,World,KOR,South Korea,Jeju,   0.891509000000000
KWTr101,World,KWT,Kuwait,"Al Asimah, Hawalli, Al-Farwaniyah, Mubarak al-Sabah",   0.807184000000000
KWTr102,World,KWT,Kuwait,Ahmadi,   0.815931000000000
KWTr103,World,KWT,Kuwait,Al-Jahra,   0.797428000000000
LAOr101,World,LAO,Lao,Vientiane Municipality,   0.718836000000000
LAOr102,World,LAO,Lao,Phongsaly,   0.543195000000000
LAOr103,World,LAO,Lao,Luangnamtha,   0.575587000000000
LAOr104,World,LAO,Lao,Oudomxay,   0.568309000000000
LAOr105,World,LAO,Lao,Bokeo,   0.578708000000000
LAOr106,World,LAO,Lao,Luangprabang,   0.590558000000000
LAOr107,World,LAO,Lao,Huaphanh,   0.575640000000000
LAOr108,World,LAO,Lao,Sayabury,   0.654589000000000
LAOr109,World,LAO,Lao,Xiengkhuang,   0.629562000000000
LAOr110,World,LAO,Lao,Vientiane Province,   0.617932000000000
LAOr111,World,LAO,Lao,Borikhamxay,   0.638521000000000
LAOr112,World,LAO,Lao,Khammuane,   0.588728000000000
LAOr113,World,LAO,Lao,Savannakhet,   0.563933000000000
LAOr114,World,LAO,Lao,Saravane,   0.523256000000000
LAOr115,World,LAO,Lao,Sekong,   0.578005000000000
LAOr116,World,LAO,Lao,Champasack,   0.595101000000000
LAOr117,World,LAO,Lao,Attapeu,   0.582351000000000
LBNr101,World,LBN,Lebanon,Beirut,   0.699682000000000
LBNr102,World,LBN,Lebanon,Mount Lebanon,   0.729174000000000
LBNr103,World,LBN,Lebanon,Northern,   0.717837000000000
LBNr104,World,LBN,Lebanon,Beqaa,   0.756928000000000
LBNr105,World,LBN,Lebanon,"Southern, Nabtieh",   0.746279000000000
LBRr101,World,LBR,Liberia,Bomi,   0.426749000000000
LBRr102,World,LBR,Liberia,Bong,   0.382338000000000
LBRr103,World,LBR,Liberia,Gbarpolu,   0.405039000000000
LBRr104,World,LBR,Liberia,Grand Bassa,   0.394616000000000
LBRr105,World,LBR,Liberia,Grand Cape Mount,   0.386935000000000
LBRr106,World,LBR,Liberia,Grand Gedeh,   0.437409000000000
LBRr107,World,LBR,Liberia,Grand Kru,   0.417679000000000
LBRr108,World,LBR,Liberia,Lofa,   0.417182000000000
LBRr109,World,LBR,Liberia,Margibi,   0.465411000000000
LBRr110,World,LBR,Liberia,Maryland,   0.455632000000000
LBRr111,World,LBR,Liberia,Montserrado,   0.534384000000000
LBRr112,World,LBR,Liberia,Nimba,   0.462487000000000
LBRr113,World,LBR,Liberia,River Cess,   0.397911000000000
LBRr114,World,LBR,Liberia,River Gee,   0.409669000000000
LBRr115,World,LBR,Liberia,Sinoe,   0.421897000000000
LBYr101,World,LBY,Libya,Cyrenaica,   0.699528000000000
LBYr102,World,LBY,Libya,Tripolitania,   0.712253000000000
LBYr103,World,LBY,Libya,Fezzan,   0.706768000000000
LIEt,World,LIE,Liechtenstein,Total,   0.915801000000000
LKAt,World,LKA,Sri Lanka,Total,   0.780955000000000
LSOr101,World,LSO,Lesotho,Butha-Buthe,   0.523297000000000
LSOr102,World,LSO,Lesotho,Leribe,   0.514134000000000
LSOr103,World,LSO,Lesotho,Berea,   0.551983000000000
LSOr104,World,LSO,Lesotho,Maseru,   0.552861000000000
LSOr105,World,LSO,Lesotho,Mafeteng,   0.511144000000000
LSOr106,World,LSO,Lesotho,Mohale s Hoek,   0.478847000000000
LSOr107,World,LSO,Lesotho,Quthing,   0.493794000000000
LSOr108,World,LSO,Lesotho,Qasha s Nek,   0.491652000000000
LSOr109,World,LSO,Lesotho,Mokhotlong,   0.459379000000000
LSOr110,World,LSO,Lesotho,Thaba-Tseka,   0.472979000000000
LTUr101,World,LTU,Lithuania,Alytus County,   0.835346000000000
LTUr102,World,LTU,Lithuania,Kaunas County,   0.876491000000000
LTUr103,World,LTU,Lithuania,Klaipeda County,   0.870924000000000
LTUr104,World,LTU,Lithuania,Marijampole County,   0.824364000000000
LTUr105,World,LTU,Lithuania,Panevezys County,   0.842402000000000
LTUr106,World,LTU,Lithuania,Siauliai County,   0.841450000000000
LTUr107,World,LTU,Lithuania,Taurage County,   0.810770000000000
LTUr108,World,LTU,Lithuania,Telsiai County,   0.841560000000000
LTUr109,World,LTU,Lithuania,Utena County,   0.825160000000000
LTUr110,World,LTU,Lithuania,Vilnius County,   0.907156000000000
LUXt,World,LUX,Luxembourg,Total,   0.908421000000000
LVAr101,World,LVA,Latvia,Riga region,   0.884995000000000
LVAr103,World,LVA,Latvia,Vidzeme region,   0.830367000000000
LVAr104,World,LVA,Latvia,Kurzeme region,   0.832738000000000
LVAr105,World,LVA,Latvia,Zemgale region,   0.822020000000000
LVAr106,World,LVA,Latvia,Latgale region,   0.809877000000000
MARr101,World,MAR,Morocco,North west,   0.696284000000000
MARr102,World,MAR,Morocco,Centre north,   0.678507000000000
MARr103,World,MAR,Morocco,Centre,   0.710720000000000
MARr104,World,MAR,Morocco,Eastern,   0.639022000000000
MARr105,World,MAR,Morocco,Centre south,   0.660354000000000
MARr106,World,MAR,Morocco,Tensift,   0.640662000000000
MARr107,World,MAR,Morocco,South,   0.660131000000000
MDAr101,World,MDA,Moldova,North,   0.691110000000000
MDAr102,World,MDA,Moldova,Center,   0.688221000000000
MDAr103,World,MDA,Moldova,South,   0.707268000000000
MDAr104,World,MDA,Moldova,Chisinau,   0.777931000000000
MDGr101,World,MDG,Madagascar,Analamanga,   0.632167000000000
MDGr102,World,MDG,Madagascar,Vakinankaratra,   0.529451000000000
MDGr103,World,MDG,Madagascar,Itasy,   0.519738000000000
MDGr104,World,MDG,Madagascar,Bongolava,   0.491696000000000
MDGr105,World,MDG,Madagascar,Haute Matsiatra,   0.515399000000000
MDGr106,World,MDG,Madagascar,Anamoroni Mania,   0.529151000000000
MDGr107,World,MDG,Madagascar,Vatovavy Fitovinany,   0.472789000000000
MDGr108,World,MDG,Madagascar,Ihorombe,   0.445807000000000
MDGr109,World,MDG,Madagascar,Atsimo Atsinanana,   0.418009000000000
MDGr110,World,MDG,Madagascar,Atsinanana,   0.541061000000000
MDGr111,World,MDG,Madagascar,Analanjirofo,   0.541913000000000
MDGr112,World,MDG,Madagascar,Alaotra Mangoro,   0.535725000000000
MDGr113,World,MDG,Madagascar,Boeny,   0.524833000000000
MDGr114,World,MDG,Madagascar,Sofia,   0.537369000000000
MDGr115,World,MDG,Madagascar,Betsiboka,   0.465033000000000
MDGr116,World,MDG,Madagascar,Melaky,   0.462546000000000
MDGr117,World,MDG,Madagascar,Atsimo Andrefana,   0.417123000000000
MDGr118,World,MDG,Madagascar,Androy,   0.425332000000000
MDGr119,World,MDG,Madagascar,Anosy,   0.427579000000000
MDGr120,World,MDG,Madagascar,Menabe,   0.449336000000000
MDGr121,World,MDG,Madagascar,Diana,   0.597125000000000
MDGr122,World,MDG,Madagascar,Sava,   0.570617000000000
MEXr101,World,MEX,Mexico,Aguascalientes,   0.789660000000000
MEXr102,World,MEX,Mexico,Baja California,   0.802779000000000
MEXr103,World,MEX,Mexico,Baja California Sur,   0.798268000000000
MEXr104,World,MEX,Mexico,Campeche,   0.764301000000000
MEXr105,World,MEX,Mexico,Coahuila,   0.790570000000000
MEXr106,World,MEX,Mexico,Colima,   0.782001000000000
MEXr107,World,MEX,Mexico,Chiapas,   0.692160000000000
MEXr108,World,MEX,Mexico,Chihuahua,   0.779611000000000
MEXr109,World,MEX,Mexico,Distrito Federal,   0.827768000000000
MEXr110,World,MEX,Mexico,Durango,   0.764303000000000
MEXr111,World,MEX,Mexico,Guanajuato,   0.750856000000000
MEXr112,World,MEX,Mexico,Guerrero,   0.708999000000000
MEXr113,World,MEX,Mexico,Hidalgo,   0.754364000000000
MEXr114,World,MEX,Mexico,Jalisco,   0.782076000000000
MEXr115,World,MEX,Mexico,Mexico,   0.776403000000000
MEXr116,World,MEX,Mexico,Michoacan de Ocampo,   0.739743000000000
MEXr117,World,MEX,Mexico,Morelos,   0.770095000000000
MEXr118,World,MEX,Mexico,Nayarit,   0.771894000000000
MEXr119,World,MEX,Mexico,Nuevo Leon,   0.799466000000000
MEXr120,World,MEX,Mexico,Oaxaca,   0.702176000000000
MEXr121,World,MEX,Mexico,Puebla,   0.736885000000000
MEXr122,World,MEX,Mexico,Queretaro,   0.781111000000000
MEXr123,World,MEX,Mexico,Quintana Roo,   0.777384000000000
MEXr124,World,MEX,Mexico,San Luis Potosi,   0.754653000000000
MEXr125,World,MEX,Mexico,Sinaloa,   0.797897000000000
MEXr126,World,MEX,Mexico,Sonora,   0.797685000000000
MEXr127,World,MEX,Mexico,Tabasco,   0.767771000000000
MEXr128,World,MEX,Mexico,Tamaulipas,   0.785344000000000
MEXr129,World,MEX,Mexico,Tlaxcala,   0.765059000000000
MEXr130,World,MEX,Mexico,Veracruz,   0.737344000000000
MEXr131,World,MEX,Mexico,Yucatan,   0.768310000000000
MEXr132,World,MEX,Mexico,Zacatecas,   0.758228000000000
MKDr101,World,MKD,North Macedonia,Skopski,   0.783299000000000
MKDr102,World,MKD,North Macedonia,Pelagoniski,   0.768023000000000
MKDr103,World,MKD,North Macedonia,Vardarski,   0.761869000000000
MKDr104,World,MKD,North Macedonia,North East,   0.735036000000000
MKDr105,World,MKD,North Macedonia,South West,   0.762323000000000
MKDr106,World,MKD,North Macedonia,South East,   0.733629000000000
MKDr107,World,MKD,North Macedonia,Poloski,   0.740637000000000
MKDr108,World,MKD,North Macedonia,East,   0.744341000000000
MLIr101,World,MLI,Mali,Kayes,   0.393646000000000
MLIr102,World,MLI,Mali,Koulikoro,   0.431212000000000
MLIr103,World,MLI,Mali,Sikasso,   0.405073000000000
MLIr104,World,MLI,Mali,Segou,   0.380523000000000
MLIr105,World,MLI,Mali,Mopti,   0.352242000000000
MLIr106,World,MLI,Mali,Tombouctou,   0.329370000000000
MLIr107,World,MLI,Mali,Gao and Kidal,   0.387786000000000
MLIr108,World,MLI,Mali,Bamako,   0.602191000000000
MLTt,World, , , ,
MMRr101,World,MMR,Myanmar,Kachin,   0.624324000000000
MMRr102,World,MMR,Myanmar,Kayah,   0.610324000000000
MMRr103,World,MMR,Myanmar,Kayin,   0.557804000000000
MMRr104,World,MMR,Myanmar,Chin,   0.593563000000000
MMRr105,World,MMR,Myanmar,Sagaing,   0.576034000000000
MMRr106,World,MMR,Myanmar,Taninthayi,   0.584245000000000
MMRr107,World,MMR,Myanmar,Bago,   0.578335000000000
MMRr108,World,MMR,Myanmar,Magway,   0.586419000000000
MMRr109,World,MMR,Myanmar,"Mandalay, NayPyitaw",   0.601496000000000
MMRr110,World,MMR,Myanmar,Mon,   0.607557000000000
MMRr111,World,MMR,Myanmar,Rakhine,   0.545239000000000
MMRr112,World,MMR,Myanmar,Yangon,   0.665380000000000
MMRr113,World,MMR,Myanmar,Shan,   0.510321000000000
MMRr114,World,MMR,Myanmar,Ayeyarwaddy,   0.559992000000000
MNEr101,World,MNE,Monte Negro,North,   0.790209000000000
MNEr102,World,MNE,Monte Negro,Centre,   0.829063000000000
MNEr103,World,MNE,Monte Negro,South,   0.818007000000000
MNGr101,World,MNG,Mongolia,"Western (Bayan-Ulgii, Govi-Altai, Zavkhan, Uvs, Khovd)",   0.677016000000000
MNGr102,World,MNG,Mongolia,"Khangai (Arkhangai, Bayankhongor, Bulgan, Uvurkhangai, Khuvsgul, Orkhon)",   0.657059000000000
MNGr103,World,MNG,Mongolia,"Central (Dornogovi, Dundgovi, Umnugovi, Selenge, Tuv, Darkhan-Uul, Govisumber)",   0.729658000000000
MNGr104,World,MNG,Mongolia,"Eastern (Dornod, Sukhbaatar, Khentii)",   0.688484000000000
MNGr105,World,MNG,Mongolia,Ulaanbaatar,   0.809819000000000
MOZr101,World,MOZ,Mozambique,Niassa,   0.414882000000000
MOZr102,World,MOZ,Mozambique,Cabo delgado,   0.383061000000000
MOZr103,World,MOZ,Mozambique,Nampula,   0.432883000000000
MOZr104,World,MOZ,Mozambique,Zambezia,   0.418559000000000
MOZr105,World,MOZ,Mozambique,Tete,   0.398267000000000
MOZr106,World,MOZ,Mozambique,Manica,   0.482594000000000
MOZr107,World,MOZ,Mozambique,Sofala,   0.472012000000000
MOZr108,World,MOZ,Mozambique,Inhambane,   0.463384000000000
MOZr109,World,MOZ,Mozambique,Gaza,   0.439760000000000
MOZr110,World,MOZ,Mozambique,Maputo Provincia,   0.529954000000000
MOZr111,World,MOZ,Mozambique,Maputo Cidade,   0.611090000000000
MRTr101,World,MRT,Mauritania,Hodh Charghi,   0.464364000000000
MRTr102,World,MRT,Mauritania,Hodh Gharbi,   0.465448000000000
MRTr103,World,MRT,Mauritania,Assaba,   0.484913000000000
MRTr104,World,MRT,Mauritania,Gorgol,   0.446463000000000
MRTr105,World,MRT,Mauritania,Brakna,   0.509453000000000
MRTr106,World,MRT,Mauritania,Trarza incl Nouakchott,   0.587313000000000
MRTr107,World,MRT,Mauritania,Adrar,   0.554720000000000
MRTr108,World,MRT,Mauritania,Nouadhibou,   0.637755000000000
MRTr109,World,MRT,Mauritania,Tagant,   0.524382000000000
MRTr110,World,MRT,Mauritania,Guidimagha,   0.440594000000000
MRTr111,World,MRT,Mauritania,Tiris-Zemmour,   0.593180000000000
MRTr112,World,MRT,Mauritania,Inchiri,   0.540498000000000
MUSr101,World,MUS,Mauritius,"North (Port Louis, Pamplemousses, Riviere du Rempart, Flacq, Moka)",   0.791086000000000
MUSr102,World,MUS,Mauritius,"South (Grand Port, Savanne, Plaines Wilhems, Black River)",   0.806617000000000
MUSr103,World,MUS,Mauritius,Rodrigues,   0.714820000000000
MWIr101,World,MWI,Malawi,Blantyre,   0.548240000000000
MWIr102,World,MWI,Malawi,Kasungu,   0.495231000000000
MWIr103,World,MWI,Malawi,Machinga,   0.448321000000000
MWIr104,World,MWI,Malawi,Mangochi,   0.448370000000000
MWIr105,World,MWI,Malawi,Mzimba,   0.525638000000000
MWIr106,World,MWI,Malawi,Salima,   0.447503000000000
MWIr107,World,MWI,Malawi,Thyolo,   0.479312000000000
MWIr108,World,MWI,Malawi,Zomba,   0.496983000000000
MWIr109,World,MWI,Malawi,Lilongwe,   0.504316000000000
MWIr110,World,MWI,Malawi,Mulanje,   0.465906000000000
MWIr111,World,MWI,Malawi,"Other northern (Chitipa, Karonga, Rumphi, Nkhata Bay)",   0.520041000000000
MWIr112,World,MWI,Malawi,"Other central (Nkhota Kota, Mchinji, Dowa, Ntchisi, Dedza, Ntcheu)",   0.460179000000000
MWIr113,World,MWI,Malawi,"Other southern (Balaka, Mwanza, Phalombe, Chiradzulu, Chikwawa, Nsanje, neno)",   0.469204000000000
MYSr101,World,MYS,Malaysia,Johor,   0.786499000000000
MYSr102,World,MYS,Malaysia,Kedah,   0.769963000000000
MYSr103,World,MYS,Malaysia,Kelantan,   0.744079000000000
MYSr104,World,MYS,Malaysia,Melaka,   0.795715000000000
MYSr105,World,MYS,Malaysia,Negeri Sembilan,   0.789354000000000
MYSr106,World,MYS,Malaysia,Pahang,   0.766767000000000
MYSr107,World,MYS,Malaysia,Pulau Pinang,   0.804595000000000
MYSr108,World,MYS,Malaysia,Perak,   0.777890000000000
MYSr109,World,MYS,Malaysia,Perlis,   0.768455000000000
MYSr110,World,MYS,Malaysia,Selangor,   0.821252000000000
MYSr111,World,MYS,Malaysia,Terengganu,   0.762156000000000
MYSr112,World,MYS,Malaysia,Sabah,   0.675293000000000
MYSr113,World,MYS,Malaysia,Sarawak,   0.711196000000000
MYSr114,World,MYS,Malaysia,Kuala Lumpur Federal Territory,   0.825155000000000
MYSr115,World,MYS,Malaysia,Labuan Federal Territory,   0.744435000000000
NA,World, , , ,
NAMr101,World,NAM,Namibia,Caprivi,   0.605266000000000
NAMr102,World,NAM,Namibia,Erongo,   0.695832000000000
NAMr103,World,NAM,Namibia,Hardap,   0.659844000000000
NAMr104,World,NAM,Namibia,Karas,   0.678919000000000
NAMr105,World,NAM,Namibia,Khomas,   0.732839000000000
NAMr106,World,NAM,Namibia,Kunene,   0.570255000000000
NAMr107,World,NAM,Namibia,Ohangwena,   0.573115000000000
NAMr108,World,NAM,Namibia,Kavango,   0.554995000000000
NAMr109,World,NAM,Namibia,Omaheke,   0.590276000000000
NAMr110,World,NAM,Namibia,Omusati,   0.612623000000000
NAMr111,World,NAM,Namibia,Oshana,   0.662533000000000
NAMr112,World,NAM,Namibia,Oshikoto,   0.613259000000000
NAMr113,World,NAM,Namibia,Otjozondjupa,   0.634679000000000
NERr101,World,NER,Niger,Agadez,   0.474444000000000
NERr102,World,NER,Niger,Diffa,   0.354424000000000
NERr103,World,NER,Niger,Dosso,   0.355233000000000
NERr104,World,NER,Niger,Maradi,   0.358167000000000
NERr105,World,NER,Niger,Tillabery (incl Niamey),   0.471664000000000
NERr106,World,NER,Niger,Tahoua,   0.331970000000000
NERr107,World,NER,Niger,Zinder,   0.341311000000000
NGAr101,World,NGA,Nigeria,Akwa Ibom,   0.604471000000000
NGAr102,World,NGA,Nigeria,Anambra,   0.656535000000000
NGAr103,World,NGA,Nigeria,Bauchi,   0.425816000000000
NGAr104,World,NGA,Nigeria,Edo,   0.621286000000000
NGAr105,World,NGA,Nigeria,Benue,   0.598658000000000
NGAr106,World,NGA,Nigeria,Borno,   0.508528000000000
NGAr107,World,NGA,Nigeria,Cross River,   0.609059000000000
NGAr108,World,NGA,Nigeria,Adamawa,   0.481671000000000
NGAr109,World,NGA,Nigeria,Imo,   0.643101000000000
NGAr110,World,NGA,Nigeria,Kaduna,   0.513854000000000
NGAr111,World,NGA,Nigeria,Kano,   0.483450000000000
NGAr112,World,NGA,Nigeria,Katsina,   0.454077000000000
NGAr113,World,NGA,Nigeria,Kwara,   0.566637000000000
NGAr114,World,NGA,Nigeria,Lagos,   0.672814000000000
NGAr115,World,NGA,Nigeria,Niger,   0.481821000000000
NGAr116,World,NGA,Nigeria,Ogun,   0.661493000000000
NGAr117,World,NGA,Nigeria,Ondo,   0.605320000000000
NGAr118,World,NGA,Nigeria,Oyo,   0.625990000000000
NGAr119,World,NGA,Nigeria,Plateau,   0.561640000000000
NGAr120,World,NGA,Nigeria,Rivers,   0.642341000000000
NGAr121,World,NGA,Nigeria,Sokoto,   0.338523000000000
NGAr122,World,NGA,Nigeria,Abia,   0.639967000000000
NGAr123,World,NGA,Nigeria,Delta,   0.654933000000000
NGAr124,World,NGA,Nigeria,Enugu,   0.634215000000000
NGAr125,World,NGA,Nigeria,Jigawa,   0.414192000000000
NGAr126,World,NGA,Nigeria,Kebbi,   0.339242000000000
NGAr127,World,NGA,Nigeria,Kogi,   0.558018000000000
NGAr128,World,NGA,Nigeria,Osun,   0.608866000000000
NGAr129,World,NGA,Nigeria,Taraba,   0.500761000000000
NGAr130,World,NGA,Nigeria,Yobe,   0.364180000000000
NGAr131,World,NGA,Nigeria,Bayelsa,   0.642306000000000
NGAr132,World,NGA,Nigeria,Ebonyi,   0.566163000000000
NGAr133,World,NGA,Nigeria,Ekiti,   0.611183000000000
NGAr134,World,NGA,Nigeria,Gombe,   0.411293000000000
NGAr135,World,NGA,Nigeria,Nassarawa,   0.574802000000000
